Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-GB.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
9229557435,"8 Jun 2023, 21:35:11",Evening Hike,Hike,,5589,7.37,,,false,,,activities/9229557435.gpx,,,5589.0,5459.0,7374.7900390625,4.476000785827637,1.35094153881073,111.4631118774414,111.1631088256836,107.30000305175781,152.1999969482422,45.197242736816406,0.004067912232130766,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3195186853408813,6132.2001953125,,,,,""
9235092911,"9 Jun 2023, 21:13:00",Afternoon Run,Run,"",1620,5.00,,,false,not good  ,,,,,1620.0,1620.0,5000.0,,3.0864198207855225,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0864198207855225,0.0,,,,,""
9245885698,"11 Jun 2023, 13:16:31",Morning Run,Run,"",3090,9.00,,,false,good run,,activities/9245885698.gpx,,,3090.0,2818.0,9001.3896484375,5.183984279632568,3.1942474842071533,0.0,0.10000000149011612,76.19999694824219,78.19999694824219,2.9962875843048096,-0.0011109395418316126,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9006.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9130711555480957,0.0,,,,7558.0,media/BC12F697-83F0-4B25-A25E-6853C73C4A9D.mp4
9272981073,"15 Jun 2023, 20:39:11",Afternoon Run,Run,"",1529,5.07,,,false,good run,,activities/9272981073.gpx,,,1529.0,1529.0,5076.97021484375,5.90000057220459,3.320451498031616,7.598165035247803,12.498169898986816,76.0,82.30000305175781,3.1225461959838867,-0.0965142548084259,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5072.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.320451498031616,1500.5,,,,3950.0,media/7AEF544E-603A-492E-8B6D-9281BC7708DA.jpg
9278651638,"16 Jun 2023, 21:02:30",Afternoon Run,Run,,1716,5.66,,,false,,,activities/9278651638.gpx,,,1716.0,1716.0,5668.64013671875,5.698000431060791,3.303403377532959,19.99342918395996,20.093429565429688,84.0,94.69999694824219,2.900644540786743,-0.0017640915466472507,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5681.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.303403377532959,24.600000381469727,,,,4206.0,""
9290122649,"18 Jun 2023, 14:47:17",Lunch Run,Run,"",3907,10.60,,,false,good run,,activities/9290122649.gpx,,,3907.0,3535.0,10602.7099609375,4.7099609375,2.999352216720581,104.91279602050781,104.41300201416016,105.19999694824219,152.3000030517578,24.91973114013672,0.004715775605291128,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,10964.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.713772773742676,9210.7998046875,,,,8766.0,media/A211B8F1-35E1-4BCC-87C6-F44B977A2A3F.jpg|media/565FA73A-5B7B-4349-A533-32444DFD779B.mp4
9316457245,"22 Jun 2023, 21:44:32",Evening Run,Run,"",2888,9.01,,,false,"best run yet, listening to circle time wedding ep",,activities/9316457245.gpx,,,2888.0,2861.0,9016.6298828125,4.987890720367432,3.1515657901763916,22.301774978637695,22.1018009185791,77.0,94.69999694824219,4.989442825317383,0.002218123758211732,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,9036.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1221017837524414,1579.5,,,,7252.0,""
9325977092,"24 Jun 2023, 14:00:24",Morning Run,Run,"",2738,7.60,,,false,tough hills ,,activities/9325977092.gpx,,,2738.0,2631.0,7604.97021484375,5.693945407867432,2.8905246257781982,171.093017578125,171.1929931640625,127.30000305175781,223.60000610351562,25.887081146240234,-0.0013149295700713992,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,8183.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.77756404876709,7605.0,,,,6748.0,media/0566D113-D472-4C52-98D6-CC89D2A12A90.jpg|media/1BABFBDD-F70E-4984-A3CA-EDB4B8C25351.jpg
9334003877,"25 Jun 2023, 17:06:37",Afternoon Run,Run,,4427,10.89,,,false,,,activities/9334003877.gpx,,,4427.0,3857.0,10891.1103515625,4.762011528015137,2.823725700378418,105.64778900146484,105.54779052734375,332.5,384.8999938964844,39.704349517822266,0.0009181800414808095,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,11095.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.460155963897705,4340.7001953125,,,,9596.0,""
9359250397,"29 Jun 2023, 21:21:01",Evening Run,Run,,2433,7.51,,,false,feeling good,,activities/9359250397.gpx,,,2433.0,2387.0,7515.330078125,5.212000370025635,3.1484415531158447,16.92549705505371,16.525497436523438,76.0,83.30000305175781,5.633821964263916,0.005322454031556845,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7530.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0889148712158203,1562.300048828125,,,,6116.0,""
